Vgs,L1,Id,gm,cgs,ro,gm/id,gm/cgs,gmro,Id/W
0.95,1,0.000178188,0.00087051,5.32E-14,111744.791,4.885345253,16364690644,97.27494683,17.8188
0.94,1,0.00016957,0.000853128,5.30E-14,117532.1539,5.031128148,16084198381,100.2700184,16.957
0.93,1,0.000161126,0.000835514,5.29E-14,123730.0655,5.185472239,15799449723,103.3782515,16.1126
0.92,1,0.00015286,0.000817656,5.27E-14,130379.1164,5.349053382,15510208224,106.6053059,15.286
0.91,1,0.000144774,0.00079954,5.25E-14,137525.2118,5.522676033,15216115146,109.9568941,14.4774
0.9,1,0.00013687,0.000781149,5.24E-14,145220.3763,5.707229488,14916893751,113.4386791,13.687
0.89,1,0.000129152,0.000762463,5.22E-14,153523.7304,5.903607377,14612079655,117.056118,12.9152
0.88,1,0.000121622,0.00074346,5.20E-14,162502.7504,6.11287596,14301216871,120.8143273,12.1622
0.87,1,0.000114284,0.000724116,5.18E-14,172234.6097,6.336106542,13983735881,124.7177678,11.4284
0.86,1,0.000107141,0.000704401,5.16E-14,182807.9038,6.574521425,13658987212,128.7700337,10.7141
0.85,1,0.000100197,0.000684285,5.13E-14,194324.708,6.82939609,13326264007,132.9734828,10.0197
0.84,1,9.35E-05,0.000663735,5.11E-14,206902.9443,7.10203955,12984818903,137.328643,9.34569
0.83,1,8.69E-05,0.000642715,5.09E-14,220679.4278,7.393961182,12633738199,141.8339564,8.69243
0.82,1,8.06E-05,0.00062119,5.06E-14,235813.2953,7.706657089,12272159201,146.4847902,8.06043
0.81,1,7.45E-05,0.000599124,5.04E-14,252490.567,8.04167925,11899106857,151.2730574,7.45023
0.8,1,6.86E-05,0.000576483,5.01E-14,270929.1407,8.400630685,11513660013,156.186098,6.86238
0.79,1,6.30E-05,0.000553239,4.98E-14,291385.5646,8.785119715,11114893942,161.2059749,6.29746
0.78,1,5.76E-05,0.00052937,4.95E-14,314162.6074,9.196664067,10701934099,166.3082909,5.75611
0.77,1,5.24E-05,0.000504863,4.91E-14,339619.3478,9.636745219,10274124784,171.4613447,5.23894
0.76,1,4.75E-05,0.000479721,4.88E-14,368183.0901,10.10664077,9830948624,176.6250865,4.74659
0.75,1,4.28E-05,0.000453963,4.84E-14,400364.1713,10.60734631,9372208493,181.7503601,4.2797
0.74,1,3.84E-05,0.000427631,4.81E-14,436774.8718,11.13952319,8898128323,186.7783442,3.83886
0.73,1,3.42E-05,0.000400794,4.77E-14,478152.2666,11.7033414,8409402394,191.6404639,3.42461
0.72,1,3.04E-05,0.00037355,4.72E-14,525387.2367,12.29831995,7907284516,196.2586124,3.03741
0.71,1,2.68E-05,0.000346032,4.68E-14,579561.6428,12.92322229,7393755636,200.5469903,2.6776
0.7,1,2.35E-05,0.000318405,4.63E-14,641993.5698,13.57582567,6871470438,204.41377,2.34538
0.69,1,2.04E-05,0.000290866,4.58E-14,714296.939,14.25284698,6343882975,207.7649792,2.04076
0.68,1,1.76E-05,0.000263645,4.53E-14,798452.9176,14.94977715,5815132186,210.508359,1.76354
0.67,1,1.51E-05,0.000236992,4.48E-14,896908.4463,15.66080302,5290019152,212.5599471,1.51328
0.66,1,1.29E-05,0.00021117,4.42E-14,1012692.788,16.37887038,4773810331,213.8498296,1.28928
0.65,1,1.09E-05,0.000186442,4.36E-14,1149576.318,17.09583062,4272038201,214.3293079,1.09057
0.64,1,9.16E-06,0.000163059,4.30E-14,1312266.9,17.80226127,3790203435,213.9770597,0.915946
0.63,1,7.64E-06,0.000141242,4.24E-14,1506667.607,18.48878306,3333493035,212.8048968,0.763934
0.62,1,6.33E-06,0.000121169,4.17E-14,1740209.062,19.14571483,2906451938,210.8600879,0.63288
0.61,1,5.21E-06,0.000102966,4.10E-14,2022278.226,19.76426756,2512690801,208.2265065,0.520972
0.6,1,4.26E-06,8.67E-05,4.02E-14,2364776.745,20.3371577,2154729844,205.0207285,0.426302
0.59,1,3.47E-06,7.24E-05,3.95E-14,2782844.874,20.85926268,1833827222,201.3862463,0.34693
0.58,1,2.81E-06,5.99E-05,3.87E-14,3295801.841,21.32837733,1550027679,197.4835564,0.280939
0.57,1,2.26E-06,4.93E-05,3.78E-14,3928377.816,21.74498558,1302239508,193.4794428,0.226497
0.56,1,1.82E-06,4.02E-05,3.70E-14,4712306.613,22.11293639,1088421998,189.534721,0.18189
0.55,1,1.46E-06,3.27E-05,3.61E-14,5688418.04,22.43808909,905855010.1,185.7938586,0.145564
0.54,1,1.16E-06,2.64E-05,3.51E-14,6909365.022,22.72829896,751375193.6,182.3762135,0.116135
0.53,1,9.24E-07,2.12E-05,3.42E-14,8443186.222,22.99153689,621637810.2,179.3705098,0.092401
0.52,1,7.33E-07,1.70E-05,3.32E-14,10377955.81,23.23598518,513332469.7,176.8325835,0.0733313
0.51,1,5.81E-07,1.36E-05,3.22E-14,12827895.44,23.46844325,423322386.9,174.7867459,0.0580589
0.5,1,4.59E-07,1.09E-05,3.12E-14,15941338.43,23.69415336,348758749.7,173.2291046,0.0458622
0.49,1,3.61E-07,8.65E-06,3.01E-14,19911184.17,23.9165152,287128295.6,172.1328044,0.0361467
0.48,1,2.84E-07,6.86E-06,2.90E-14,24988580.22,24.13714716,236260028.8,171.4546952,0.0284264
0.47,1,2.23E-07,5.43E-06,2.80E-14,31500874.94,24.35641851,194312988.4,171.1409144,0.0223058
0.46,1,1.75E-07,4.29E-06,2.69E-14,39875095.25,24.57324936,159745328.7,171.132664,0.017465
0.45,1,1.36E-07,3.38E-06,2.58E-14,50668828.54,24.78635867,131273622.8,171.3707438,0.0136453
0.44,1,1.06E-07,2.66E-06,2.47E-14,64610543.79,24.99377738,107834261.4,171.7986606,0.0106386
0.43,1,8.28E-08,2.09E-06,2.36E-14,82652756.76,25.19377204,88548602.83,172.365464,0.00827751
0.42,1,6.43E-08,1.63E-06,2.24E-14,106041558.7,25.38458307,72690369.8,173.0267389,0.00642787
0.41,1,4.98E-08,1.27E-06,2.14E-14,136407764.3,25.56499347,59658596.45,173.7448883,0.00498227
0.4,1,3.86E-08,9.92E-07,2.03E-14,175886861.1,25.73398979,48957278.29,174.4895455,0.00385504
1.19,1.05,0.00041495,0.001175688,5.86E-14,41465.71345,2.833324497,20051916865,48.75074172,41.495
1.18,1.05,0.000403253,0.00116365,5.85E-14,43125.58732,2.885657391,19875382810,50.18308968,40.3253
1.17,1.05,0.000391678,0.001151409,5.85E-14,44861.83899,2.939682596,19695402731,51.65432517,39.1678
1.16,1.05,0.000380225,0.001138967,5.84E-14,46678.97747,2.995507923,19511947345,53.16581493,38.0225
1.15,1.05,0.000368899,0.001126325,5.83E-14,48581.80009,3.053206975,19325070218,54.71889599,36.8899
1.14,1.05,0.0003577,0.001113485,5.82E-14,50575.52418,3.112901873,19134806398,56.31508754,35.77
1.13,1.05,0.00034663,0.001100449,5.81E-14,52665.72851,3.174707902,18941156626,57.95594828,34.663
1.12,1.05,0.000335691,0.001087217,5.80E-14,54858.48705,3.238743368,18744118849,59.64307971,33.5691
1.11,1.05,0.000324886,0.001073793,5.79E-14,57160.2992,3.305137802,18543790087,61.37832916,32.4886
1.1,1.05,0.000314216,0.001060177,5.78E-14,59578.31659,3.374038878,18340163615,63.16356095,31.4216
1.09,1.05,0.000303683,0.001046371,5.77E-14,62120.13537,3.445602816,18133265170,65.00070817,30.3683
1.08,1.05,0.000293289,0.001032378,5.76E-14,64794.15868,3.520002455,17923135817,66.89206395,29.3289
1.07,1.05,0.000283036,0.001018198,5.75E-14,67609.45802,3.59741517,17709793281,68.83981494,28.3036
1.06,1.05,0.000272926,0.001003835,5.74E-14,70575.91357,3.678048262,17493260328,70.8465722,27.2926
1.05,1.05,0.00026296,0.000989288,5.73E-14,73704.29689,3.762122756,17273588875,72.91476172,26.296
1.04,1.05,0.000253141,0.000974559,5.72E-14,77006.48087,3.84986786,17050778304,75.04738979,25.3141
1.03,1.05,0.00024347,0.00095965,5.70E-14,80495.4009,3.941554606,16824871664,77.24743562,24.347
1.02,1.05,0.000233948,0.000944561,5.69E-14,84185.35932,4.037483971,16595853502,79.51823244,23.3948
1.01,1.05,0.000224579,0.000929293,5.68E-14,88091.91158,4.137931418,16363750821,81.86315274,22.4579
1,1.05,0.000215363,0.000913844,5.67E-14,92232.37393,4.243270664,16128547476,84.28595541,21.5363
0.99,1.05,0.000206303,0.000898213,5.65E-14,96625.91952,4.353854767,15890211973,86.79068603,20.6303
0.98,1.05,0.000197399,0.0008824,5.64E-14,101293.7132,4.470133587,15648717812,89.38156238,19.7399
0.97,1.05,0.000188655,0.0008664,5.62E-14,106259.2884,4.592512258,15404043026,92.06308996,18.8655
0.96,1.05,0.000180072,0.000850211,5.61E-14,111548.8536,4.721503621,15156052630,94.84001775,18.0072
0.95,1.05,0.000171652,0.000833825,5.59E-14,117191.7207,4.857649197,14904693639,97.71740998,17.1652
0.94,1.05,0.000163396,0.000817237,5.58E-14,123220.678,5.001573478,14649790535,100.7005096,16.3396
0.93,1.05,0.000155308,0.000800437,5.56E-14,129672.5392,5.153870374,14391203508,103.7947372,15.5308
0.92,1.05,0.000147388,0.000783415,5.54E-14,136588.7719,5.315324178,14128695997,107.0056927,14.7388
0.91,1.05,0.00013964,0.000766157,5.53E-14,144016.1851,5.486659267,13862028724,110.3390227,13.964
0.9,1.05,0.000132066,0.000748648,5.51E-14,152007.8643,5.668741387,13590901252,113.8003836,13.2066
0.89,1.05,0.000124668,0.00073087,5.49E-14,160624.0695,5.862526871,13314899865,117.3952334,12.4668
0.88,1.05,0.00011745,0.0007128,5.47E-14,169933.4388,6.068968072,13033609804,121.1286061,11.745
0.87,1.05,0.000110413,0.000694417,5.45E-14,180014.5992,6.289265757,12746572514,125.0051439,11.0413
0.86,1.05,0.000103562,0.000675692,5.43E-14,190957.6219,6.524513818,12453149449,129.0284802,10.3562
0.85,1.05,9.69E-05,0.000656596,5.40E-14,202866.1745,6.775970427,12152741326,133.2010375,9.69006
0.84,1.05,9.04E-05,0.000637097,5.38E-14,215860.0588,7.045049418,11844650357,137.5236879,9.04318
0.83,1.05,8.42E-05,0.00061716,5.35E-14,230078.1115,7.333169756,11528057084,141.9950763,8.41601
0.82,1.05,7.81E-05,0.000596752,5.33E-14,245681.7743,7.641838082,11202169657,146.6110656,7.80901
0.81,1.05,7.22E-05,0.000575836,5.30E-14,262859.411,7.972611274,10866084587,151.3639643,7.22268
0.8,1.05,6.66E-05,0.00055438,5.27E-14,281831.6918,8.327117305,10518936303,156.2417124,6.65752
0.79,1.05,6.11E-05,0.000532352,5.24E-14,302858.2245,8.706940176,10159872131,161.2271512,6.11411
0.78,1.05,5.59E-05,0.00050973,5.21E-14,326245.1145,9.113672041,9788071802,166.2967591,5.59302
0.77,1.05,5.09E-05,0.000486497,5.17E-14,352355.2304,9.548805166,9402840002,171.4198683,5.09485
0.76,1.05,4.62E-05,0.000462653,5.14E-14,381619.8158,10.01363352,9003674231,176.5575145,4.62023
0.75,1.05,4.17E-05,0.000438211,5.10E-14,414553.824,10.50930034,8590324648,181.6618385,4.16974
0.74,1.05,3.74E-05,0.000413205,5.06E-14,451774.4344,11.03647713,8162872382,186.6752745,3.74399
0.73,1.05,3.34E-05,0.000387695,5.02E-14,494024.0382,11.5954748,7721832950,191.5305013,3.3435
0.72,1.05,2.97E-05,0.000361768,4.98E-14,542199.6715,12.18592399,7268264164,196.1507077,2.96874
0.71,1.05,2.62E-05,0.000335545,4.93E-14,597389.4083,12.80671127,6803795017,200.4509095,2.62007
0.7,1.05,2.30E-05,0.000309176,4.88E-14,660918.4387,13.45588632,6330732862,204.3400531,2.2977
0.69,1.05,2.00E-05,0.000282846,4.83E-14,734406.35,14.13027427,5852068790,207.7236781,2.0017
0.68,1.05,1.73E-05,0.000256768,4.78E-14,819843.4919,14.82553567,5371477404,210.5094917,1.73193
0.67,1.05,1.49E-05,0.00023118,4.72E-14,919683.1508,15.53625672,4893236702,212.611891,1.488
0.66,1.05,1.27E-05,0.000206332,4.67E-14,1036961.239,16.25530993,4422086439,213.9581827,1.26932
0.65,1.05,1.08E-05,0.00018248,4.60E-14,1175453.89,16.97470721,3963058039,214.4965907,1.07501
0.64,1.05,9.04E-06,0.000159867,4.54E-14,1339872.447,17.68545059,3521208691,214.2015224,0.903947
0.63,1.05,7.55E-06,0.000138713,4.47E-14,1536120.727,18.3777675,3101360491,213.0799144,0.754787
0.62,1.05,6.26E-06,0.000119198,4.40E-14,1771624.493,19.04200494,2707790025,211.1740963,0.625974
0.61,1.05,5.16E-06,0.000101453,4.33E-14,2055758.756,19.66905777,2343983568,208.5628931,0.5158
0.6,1.05,4.22E-06,8.56E-05,4.25E-14,2400401.923,20.25123742,2012433283,205.3590893,0.422453
0.59,1.05,3.44E-06,7.15E-05,4.17E-14,2820653.275,20.78301596,1714515851,201.7031387,0.344076
0.58,1.05,2.79E-06,5.93E-05,4.09E-14,3335769.557,21.2614802,1450461198,197.7542932,0.278828
0.57,1.05,2.25E-06,4.88E-05,4.00E-14,3970384.111,21.6867584,1219448486,193.6797441,0.224935
0.56,1.05,1.81E-06,3.99E-05,3.91E-14,4756091.007,22.06205805,1019765324,189.6426606,0.180734
0.55,1.05,1.45E-06,3.24E-05,3.82E-14,5733510.996,22.39296376,849014203.3,185.791041,0.144708
0.54,1.05,1.16E-06,2.62E-05,3.72E-14,6955007.362,22.68688259,704365859.1,182.2492216,0.115503
0.53,1.05,9.19E-07,2.11E-05,3.62E-14,8488200.552,22.95242809,582783725,179.1112175,0.0919345
0.52,1.05,7.30E-07,1.69E-05,3.52E-14,10420584.16,23.19750977,481226108.1,176.4382047,0.0729893
0.51,1.05,5.78E-07,1.35E-05,3.41E-14,12865578.63,23.42937702,396799737.5,174.259631,0.0578105
0.5,1.05,4.57E-07,1.08E-05,3.31E-14,15970410.02,23.6536563,326856078.1,172.5756119,0.0456841
0.49,1.05,3.60E-07,8.60E-06,3.20E-14,19926451.47,23.87418243,269047920,171.3628398,0.0360212
0.48,1.05,2.83E-07,6.83E-06,3.08E-14,24982774.38,24.09282639,221342498.8,170.58006,0.02834
0.47,1.05,2.22E-07,5.41E-06,2.97E-14,31463885.59,24.3102647,182013037.1,170.1746906,0.0222481
0.46,1.05,1.74E-07,4.27E-06,2.86E-14,39792965.16,24.52577763,149610531.4,170.0881852,0.0174279
0.45,1.05,1.36E-07,3.37E-06,2.74E-14,50522350.58,24.73784583,122928533.9,170.2609277,0.0136229
0.44,1.05,1.06E-07,2.65E-06,2.63E-14,64373469.12,24.94483498,100966849.9,170.6355914,0.0106263
0.43,1.05,8.27E-08,2.08E-06,2.51E-14,82289287.99,25.14476512,82900426.86,171.1600732,0.00827202
0.42,1.05,6.43E-08,1.63E-06,2.39E-14,105503027.4,25.33607293,68046629.81,171.7885749,0.00642673
0.41,1.05,4.98E-08,1.27E-06,2.28E-14,135628125,25.51726698,55841668.94,172.4819486,0.00498379
0.4,1.05,3.86E-08,9.91E-07,2.16E-14,174776805.6,25.68734124,45820040.04,173.2086907,0.00385804
1.19,1.1,0.000399016,0.001129046,6.15E-14,43507.80835,2.829575756,18363487912,49.12231698,39.9016
1.18,1.1,0.000387783,0.001117389,6.14E-14,45256.32276,2.881480106,18200029644,50.56891723,38.7783
1.17,1.1,0.000376668,0.001105543,6.13E-14,47084.7035,2.935059522,18033488296,52.05416436,37.6668
1.16,1.1,0.000365673,0.001093507,6.12E-14,48997.60696,2.990395791,17863850072,53.57922619,36.5673
1.15,1.1,0.000354799,0.001081285,6.11E-14,51000.03417,3.047598781,17691152338,55.14557195,35.4799
1.14,1.1,0.000344048,0.001068877,6.10E-14,53097.32634,3.106767079,17515395330,56.75451088,34.4048
1.13,1.1,0.000333422,0.001056285,6.09E-14,55295.29901,3.168012309,17336610425,58.40759492,33.3422
1.12,1.1,0.000322923,0.001043511,6.08E-14,57600.20275,3.231454557,17154827467,60.10644517,32.2923
1.11,1.1,0.000312552,0.001030558,6.07E-14,60018.74986,3.29723694,16970119122,61.85280282,31.2552
1.1,1.1,0.000302312,0.001017426,6.06E-14,62558.29651,3.365483342,16782450630,63.64843739,30.2312
1.09,1.1,0.000292204,0.001004118,6.05E-14,65226.76411,3.43635953,16591890758,65.49536792,29.2204
1.08,1.1,0.000282231,0.000990636,6.04E-14,68032.71829,3.510018744,16398463507,67.39566672,28.2231
1.07,1.1,0.000272392,0.000976981,6.03E-14,70985.52037,3.586674352,16202201352,69.35153307,27.2392
1.06,1.1,0.000262692,0.000963156,6.02E-14,74095.36963,3.666483943,16003097086,71.36539983,26.2692
1.05,1.1,0.00025313,0.000949162,6.01E-14,77373.33019,3.749700154,15801241243,73.43979388,25.313
1.04,1.1,0.000243709,0.000934999,5.99E-14,80831.66079,3.8365403,15596606443,75.57755434,24.3709
1.03,1.1,0.00023443,0.000920671,5.98E-14,84483.64861,3.927273813,15389244738,77.78162835,23.443
1.02,1.1,0.000225296,0.000906177,5.97E-14,88343.90515,4.02216018,15179142629,80.0551796,22.5296
1.01,1.1,0.000216307,0.000891517,5.96E-14,92428.44652,4.121536058,14966325993,82.4015406,21.6307
1,1.1,0.000207466,0.000876692,5.94E-14,96755.21704,4.225715057,14750808887,84.82454409,20.7466
0.99,1.1,0.000198774,0.000861701,5.93E-14,101343.5828,4.335080041,14532540906,87.32788693,19.8774
0.98,1.1,0.000190233,0.000846543,5.92E-14,106215.407,4.4500297,14311525906,89.91585615,19.0233
0.97,1.1,0.000181844,0.000831213,5.90E-14,111394.7841,4.571024615,14087694143,92.59283725,18.1844
0.96,1.1,0.000173609,0.000815711,5.88E-14,116908.5407,4.698549614,13861005993,95.36352418,17.3609
0.95,1.1,0.00016553,0.000800029,5.87E-14,122786.6479,4.833133571,13631359867,98.23283001,16.553
0.94,1.1,0.000157609,0.000784161,5.85E-14,129062.6669,4.975359275,13398650842,101.2059616,15.7609
0.93,1.1,0.000149848,0.000768101,5.84E-14,135774.1912,5.125866211,13162711231,104.2882649,14.9848
0.92,1.1,0.000142248,0.000751837,5.82E-14,142963.5895,5.285392413,12923348907,107.4852447,14.2248
0.91,1.1,0.000134812,0.000735356,5.80E-14,150678.6794,5.45467985,12680371501,110.8025162,13.4812
0.9,1.1,0.000127541,0.000718646,5.78E-14,158973.5396,5.63462416,12433465457,114.2456348,12.7541
0.89,1.1,0.00012044,0.000701687,5.76E-14,167909.6458,5.826031219,12182323243,117.8200492,12.044
0.88,1.1,0.000113509,0.000684461,5.74E-14,177556.9758,6.030016122,11926528756,121.530843,11.3509
0.87,1.1,0.000106751,0.000666945,5.72E-14,187995.4738,6.247666064,11665683076,125.3825661,10.6751
0.86,1.1,0.000100171,0.000649112,5.69E-14,199316.8614,6.480040131,11399210798,129.3789865,10.0171
0.85,1.1,9.38E-05,0.000630935,5.67E-14,211626.5959,6.728523561,11126580984,133.5226263,9.37702
0.84,1.1,8.76E-05,0.000612383,5.65E-14,225046.4046,6.994406829,10847117568,137.8145249,8.75532
0.83,1.1,8.15E-05,0.000593422,5.62E-14,239717.2104,7.279116922,10560106202,142.2534664,8.15239
0.82,1.1,7.57E-05,0.000574019,5.59E-14,255802.8885,7.584183663,10264816437,146.8356671,7.56863
0.81,1.1,7.00E-05,0.000554138,5.56E-14,273494.4745,7.911165806,9960427077,151.5537905,7.00451
0.8,1.1,6.46E-05,0.000533747,5.53E-14,293015.7355,8.261678626,9646112891,156.396387,6.46052
0.79,1.1,5.94E-05,0.000512815,5.50E-14,314629.4515,8.637340223,9321084325,161.3467965,5.93719
0.78,1.1,5.44E-05,0.000491317,5.47E-14,338645.6679,9.039734466,8984538637,166.3823059,5.43508
0.77,1.1,4.95E-05,0.000469235,5.43E-14,365431.0954,9.470382016,8635845310,171.4729504,4.95476
0.76,1.1,4.50E-05,0.000446563,5.40E-14,395421.9627,9.930670853,8274458068,176.5809761,4.49681
0.75,1.1,4.06E-05,0.000423312,5.36E-14,429138.3203,10.42173459,7900089954,181.6594436,4.06182
0.74,1.1,3.65E-05,0.000399509,5.32E-14,467203.0469,10.94435085,7512750693,186.6519622,3.65037
0.73,1.1,3.26E-05,0.000375207,5.28E-14,510365.2633,11.49892583,7112811559,191.4923642,3.26297
0.72,1.1,2.90E-05,0.000350482,5.23E-14,559529.145,12.08517637,6701137052,196.1050057,2.9001
0.71,1.1,2.56E-05,0.000325445,5.18E-14,615790.8479,12.70221029,6279114099,200.4058062,2.56211
0.7,1.1,2.25E-05,0.000300234,5.13E-14,680484.1236,13.34810115,5848731131,204.3041301,2.24926
0.69,1.1,1.96E-05,0.00027502,5.08E-14,755239.0936,14.01992211,5412636684,207.7061576,1.96164
0.68,1.1,1.70E-05,0.000250006,5.03E-14,842057.0443,14.71348784,4974069771,210.5190608,1.69916
0.67,1.1,1.46E-05,0.000225414,4.97E-14,943400.6764,15.42356773,4536860219,212.6556257,1.46149
0.66,1.1,1.25E-05,0.000201485,4.91E-14,1062321.742,16.14323257,4105317742,214.042215,1.24811
0.65,1.1,1.06E-05,0.000178465,4.84E-14,1202606.915,16.86466897,3684011378,214.6236039,1.05822
0.64,1.1,8.91E-06,0.000156592,4.78E-14,1368981.615,17.5788396,3277593121,214.3710214,0.890796
0.63,1.1,7.45E-06,0.00013608,4.71E-14,1567362.252,18.27610428,2890555168,213.2872821,0.744581
0.62,1.1,6.18E-06,0.000117113,4.63E-14,1805186.119,18.94659613,2526915965,211.4102204,0.61812
0.61,1.1,5.10E-06,9.98E-05,4.56E-14,2091836.212,19.58109911,2190023058,208.8147468,0.509796
0.6,1.1,4.18E-06,8.43E-05,4.48E-14,2439193.944,20.17159266,1882307519,205.6095607,0.417885
0.59,1.1,3.41E-06,7.05E-05,4.39E-14,2862355.616,20.7119693,1605212848,201.9324908,0.340613
0.58,1.1,2.76E-06,5.86E-05,4.31E-14,3380559.753,21.19897468,1359121106,197.9413743,0.276206
0.57,1.1,2.23E-06,4.82E-05,4.22E-14,4018402.677,21.63218659,1143429937,193.803382,0.22295
0.56,1.1,1.79E-06,3.95E-05,4.12E-14,4807417.268,22.01440607,956683938.3,189.6834748,0.17923
0.55,1.1,1.44E-06,3.21E-05,4.03E-14,5788122.31,22.35078151,796776252.1,185.7325679,0.143568
0.54,1.1,1.15E-06,2.60E-05,3.93E-14,7012721.076,22.64858382,661165718.5,182.0790614,0.114639
0.53,1.1,9.13E-07,2.09E-05,3.82E-14,8548601.363,22.91641378,547086623.2,178.821695,0.0912806
0.52,1.1,7.25E-07,1.68E-05,3.72E-14,10482920.91,23.16233056,451743025.5,176.0264824,0.0724959
0.51,1.1,5.74E-07,1.34E-05,3.61E-14,12928599.23,23.39389518,372455991.1,173.7271471,0.0574399
0.5,1.1,4.54E-07,1.07E-05,3.50E-14,16032164.37,23.61703768,306763486.8,171.9278084,0.0454076
0.49,1.1,3.58E-07,8.54E-06,3.38E-14,19984012.79,23.83587265,252469266.5,170.6079736,0.0358167
0.48,1.1,2.82E-07,6.78E-06,3.27E-14,25031846.77,24.052884,207670618.6,169.7286373,0.02819
0.47,1.1,2.21E-07,5.37E-06,3.15E-14,31498285.23,24.26866582,170745052.1,169.2383022,0.0221394
0.46,1.1,1.74E-07,4.25E-06,3.03E-14,39803894.17,24.48269761,140329333.8,169.0788623,0.0173502
0.45,1.1,1.36E-07,3.35E-06,2.91E-14,50497424.88,24.69394163,115288300.4,169.1903091,0.013568
0.44,1.1,1.06E-07,2.64E-06,2.78E-14,64295450.45,24.90035133,94681426.42,169.5148908,0.0105882
0.43,1.1,8.25E-08,2.07E-06,2.66E-14,82134241.85,25.10028487,77732076.46,169.999154,0.00824601
0.42,1.1,6.41E-08,1.62E-06,2.54E-14,105237934,25.29190857,63798339.17,170.5961634,0.00640937
0.41,1.1,4.97E-08,1.27E-06,2.42E-14,135207672.2,25.47382604,52350617.04,171.2656655,0.0049725
0.4,1.1,3.85E-08,9.88E-07,2.30E-14,174139000.2,25.64489022,42951354.34,171.9747833,0.00385095
1.19,1.15,0.000384215,0.001085941,6.43E-14,45610.32545,2.826388871,16880340485,49.53012243,38.4215
1.18,1.15,0.000373412,0.001074642,6.42E-14,47450.21523,2.877898943,16728549191,50.9919942,37.3412
1.17,1.15,0.000362723,0.001063164,6.41E-14,49373.54842,2.931063098,16573972744,52.49217923,36.2723
1.16,1.15,0.00035215,0.00105151,6.41E-14,51385.13777,2.985971887,16416633490,54.03198622,35.215
1.15,1.15,0.000341693,0.001039679,6.40E-14,53490.1522,3.042728414,16256516341,55.61258794,34.1693
1.14,1.15,0.000331357,0.001027674,6.39E-14,55694.14114,3.101410261,16093642091,57.23542081,33.1357
1.13,1.15,0.000321141,0.001015498,6.38E-14,58003.05908,3.162156187,15928106144,58.90199049,32.1141
1.12,1.15,0.000311047,0.001003151,6.37E-14,60423.39884,3.225078525,15759854711,60.61379297,31.1047
1.11,1.15,0.000301078,0.000990636,6.35E-14,62962.10248,3.290295206,15588947131,62.37249387,30.1078
1.1,1.15,0.000291235,0.000977954,6.34E-14,65626.74526,3.357954573,15415438864,64.17993147,29.1235
1.09,1.15,0.00028152,0.000965108,6.33E-14,68425.42826,3.42820439,15239326955,66.03793506,28.152
1.08,1.15,0.000271933,0.0009521,6.32E-14,71367.04284,3.501229347,15060652317,67.94854722,27.1933
1.07,1.15,0.000262478,0.000938931,6.31E-14,74461.27269,3.577180564,14879461194,69.91401212,26.2478
1.06,1.15,0.000253155,0.000925604,6.30E-14,77718.55624,3.656273429,14695741016,71.93659876,25.3155
1.05,1.15,0.000243967,0.00091212,6.29E-14,81150.32205,3.738701546,14509575539,74.01881551,24.3967
1.04,1.15,0.000234913,0.00089848,6.27E-14,84769.11014,3.824736817,14320946016,76.16338398,23.4913
1.03,1.15,0.000225997,0.000884687,6.26E-14,88588.63248,3.914596211,14129897302,78.37321151,22.5997
1.02,1.15,0.00021722,0.000870741,6.25E-14,92623.89604,4.00856551,13936420746,80.65138681,21.722
1.01,1.15,0.000208583,0.000856642,6.23E-14,96891.3383,4.106958861,13740565251,83.00117045,20.8583
1,1.15,0.000200088,0.000842391,6.22E-14,101409.3157,4.210100556,13542299259,85.42625428,20.0088
0.99,1.15,0.000191736,0.000827986,6.21E-14,106197.8555,4.318366921,13341643531,87.93038008,19.1736
0.98,1.15,0.000183529,0.000813428,6.19E-14,111279.2293,4.432150232,13138541081,90.51765206,18.3529
0.97,1.15,0.000175468,0.000798713,6.18E-14,116678.177,4.551903481,12932996318,93.19242343,17.5468
0.96,1.15,0.000167555,0.000783839,6.16E-14,122422.1716,4.678099728,12724906979,95.95927259,16.7555
0.95,1.15,0.000159792,0.0007688,6.14E-14,128541.8915,4.811257134,12514249438,98.82305759,15.9792
0.94,1.15,0.000152179,0.000753592,6.13E-14,135071.6697,4.95200849,12300886993,101.7888892,15.2179
0.93,1.15,0.00014472,0.000738205,6.11E-14,142049.9541,5.10092178,12084710220,104.8620432,14.472
0.92,1.15,0.000137416,0.000722632,6.09E-14,149520.0332,5.258718053,11865527784,108.0479606,13.7416
0.91,1.15,0.000130268,0.00070686,6.07E-14,157530.7496,5.426197531,11643143514,111.3521699,13.0268
0.9,1.15,0.000123279,0.000690876,6.05E-14,166137.3255,5.604162915,11417317786,114.7802244,12.3279
0.89,1.15,0.000116452,0.000674663,6.03E-14,175402.439,5.793482293,11187766568,118.3374655,11.6452
0.88,1.15,0.000109787,0.000658202,6.01E-14,185397.4653,5.995263556,10954113355,122.0289824,10.9787
0.87,1.15,0.000103288,0.000641472,5.99E-14,196203.8864,6.210520099,10715957194,125.8593387,10.3288
0.86,1.15,9.70E-05,0.000624449,5.96E-14,207915.1207,6.440365269,10472848026,129.8323476,9.69586
0.85,1.15,9.08E-05,0.000607104,5.94E-14,220638.4305,6.686134988,10224244639,133.950562,9.08005
