Vgs,L1,Id,gm,cgs,ro,gm/id,gm/cgs,gmro,Id/W
-0.72,0.15,0.000268176,0.001403810667,7.3125e-15,10038.70389,5.234661814,1.919741083e+11,14.0924396,0.000268176
-0.71,0.15,0.0002544,0.001362141333,7.2375e-15,10415.45731,5.35432914,1.882060564e+11,14.18732491,0.0002544
-0.7,0.15,0.0002408,0.001320688,7.125e-15,10815.41915,5.484584718,1.853597193e+11,14.28379429,0.0002408
-0.69,0.15,0.000228,0.001279453333,7.0125e-15,11240.75785,5.611637427,1.824532383e+11,14.3820251,0.000228
-0.68,0.15,0.0002154666667,0.001238442667,6.9e-15,11693.90775,5.747722772,1.794844444e+11,14.4822343,0.0002154666667
-0.67,0.15,0.0002032,0.001197653333,6.75e-15,12177.59809,5.893963255,1.774301235e+11,14.58454095,0.0002032
-0.66,0.15,0.0001914666667,0.001157090667,6.6e-15,12694.90058,6.043300836,1.753167677e+11,14.68915097,0.0001914666667
-0.65,0.15,0.00018,0.001116752,6.45e-15,13249.28224,6.204177778,1.73139845e+11,14.79616244,0.00018
-0.64,0.15,0.0001690666667,0.001076637333,6.3e-15,13844.65777,6.368123028,1.708948148e+11,14.90567542,0.0001690666667
-0.63,0.15,0.0001584,0.001036752,6.15e-15,14485.4703,6.545151515,1.68577561e+11,15.0178403,0.0001584
-0.62,0.15,0.0001482666667,0.0009970906667,5.9625e-15,15176.77298,6.724982014,1.672269462e+11,15.13261869,0.0001482666667
-0.61,0.15,0.0001386666667,0.0009576586667,5.8125e-15,15924.31745,6.906192308,1.647584803e+11,15.25006062,0.0001386666667
-0.6,0.15,0.0001290666667,0.0009184586667,5.625e-15,16734.67639,7.116157025,1.632815407e+11,15.37010857,0.0001290666667
-0.59,0.15,0.0001202666667,0.0008794986667,5.4375e-15,17615.38429,7.312904656,1.617468812e+11,15.492707,0.0001202666667
-0.58,0.15,0.0001114666667,0.000840784,5.2125e-15,18575.08768,7.54291866,1.613014868e+11,15.61763652,0.0001114666667
-0.57,0.15,0.0001034666667,0.0008023333333,5.025e-15,19623.73708,7.754510309,1.59668325e+11,15.74477838,0.0001034666667
-0.56,0.15,9.546666667e-05,0.0007641626667,4.8e-15,20772.83821,8.004497207,1.592005556e+11,15.87382744,9.546666667e-05
-0.55,0.15,8.8e-05,0.0007262986667,4.575e-15,22035.68606,8.253393939,1.587538069e+11,16.0044894,8.8e-05
-0.54,0.15,8.106666667e-05,0.0006887733333,4.3875e-15,23427.73356,8.496381579,1.569853751e+11,16.13639814,8.106666667e-05
-0.53,0.15,7.44e-05,0.000651624,4.1625e-15,24966.94377,8.758387097,1.565463063e+11,16.26905976,7.44e-05
-0.52,0.15,6.8e-05,0.000614904,3.9375e-15,26674.29196,9.042705882,1.561660952e+11,16.40212882,6.8e-05
-0.51,0.15,6.186666667e-05,0.000578672,3.7125e-15,28574.30233,9.353534483,1.558712458e+11,16.53514868,6.186666667e-05
-0.5,0.15,5.626666667e-05,0.0005429973333,3.495e-15,30695.7373,9.65042654,1.553640439e+11,16.6677035,5.626666667e-05
-0.49,0.15,5.12e-05,0.0005079573333,3.2775e-15,33072.39945,9.921041667,1.549831681e+11,16.79936783,5.12e-05
-0.48,0.15,4.613333333e-05,0.0004736426667,3.0675e-15,35744.20872,10.26682081,1.544067373e+11,16.92998234,4.613333333e-05
-0.47,0.15,4.16e-05,0.0004401466667,2.86125e-15,38758.29581,10.58044872,1.538302024e+11,17.05933471,4.16e-05
-0.46,0.15,3.733333333e-05,0.0004075733333,2.6625e-15,42170.5485,10.91714286,1.530791862e+11,17.18759102,3.733333333e-05
-0.45,0.15,3.36e-05,0.0003760266667,2.4675e-15,46047.42982,11.19126984,1.523917595e+11,17.31506155,3.36e-05
-0.44,0.15,2.986666667e-05,0.0003456106667,2.28375e-15,50468.20361,11.57178571,1.513347199e+11,17.4423495,2.986666667e-05
-0.43,0.15,2.658666667e-05,0.0003164266667,2.1075e-15,55527.6519,11.90170512,1.501431396e+11,17.5704298,2.658666667e-05
-0.42,0.15,2.357333333e-05,0.000288568,1.9425e-15,61339.55779,12.24128959,1.48554955e+11,17.70063351,2.357333333e-05
-0.41,0.15,2.08e-05,0.0002621333333,1.785e-15,68040.91162,12.6025641,1.46853408e+11,17.83579097,2.08e-05
-0.4,0.15,1.832e-05,0.0002370666667,1.635e-15,75797.28127,12.94032023,1.449949032e+11,17.96900881,1.832e-05
-0.39,0.15,1.605333333e-05,0.0002136,1.49625e-15,84809.58551,13.30564784,1.427568922e+11,18.11532747,1.605333333e-05
-0.38,0.15,1.402666667e-05,0.0001917333333,1.365e-15,95322.4632,13.66920152,1.404639805e+11,18.27649361,1.402666667e-05
-0.37,0.15,1.221333333e-05,0.0001714666667,1.245e-15,107635.2423,14.03930131,1.377242303e+11,18.45585621,1.221333333e-05
-0.36,0.15,1.061333333e-05,0.0001528,1.13625e-15,122115.5095,14.39698492,1.344774477e+11,18.65924986,1.061333333e-05
-0.35,0.15,9.173333333e-06,0.0001354666667,1.03125e-15,139216.9252,14.76744186,1.313616162e+11,18.8592528,9.173333333e-06
-0.34,0.15,7.893333333e-06,0.0001197333333,9.375e-16,159501.5725,15.16891892,1.277155556e+11,19.09765494,7.893333333e-06
-0.33,0.15,6.773333333e-06,0.0001053333333,8.5125e-16,183669.2113,15.5511811,1.237395986e+11,19.34649025,6.773333333e-06
-0.32,0.15,5.786666667e-06,9.226666667e-05,7.725e-16,212594.4345,15.94470046,1.194390507e+11,19.61537982,5.786666667e-06
-0.31,0.15,4.906666667e-06,8.053333333e-05,7.0125e-16,247375.5108,16.41304348,1.148425431e+11,19.92197447,4.906666667e-06
-0.3,0.15,4.16e-06,7.013333333e-05,6.3375e-16,289397.1818,16.85897436,1.106640368e+11,20.29638902,4.16e-06
-1.3,0.2,0.001328196,0.002664622,1.2e-14,2679.740944,2.006196375,2.220518333e+11,7.140496674,0.001328196
-1.29,0.2,0.001301618,0.002650776,1.2e-14,2749.264847,2.036523773,2.20898e+11,7.287685273,0.001301618
-1.28,0.2,0.001275184,0.002636092,1.195e-14,2820.651684,2.067224808,2.205934728e+11,7.435497338,0.001275184
-1.27,0.2,0.0012489,0.002620584,1.195e-14,2893.943901,2.098313716,2.192957322e+11,7.583823085,0.0012489
-1.26,0.2,0.001222774,0.002604264,1.195e-14,2969.182851,2.129799947,2.179300418e+11,7.732536008,0.001222774
-1.25,0.2,0.001196816,0.002587148,1.195e-14,3046.413945,2.161692357,2.164977406e+11,7.881523744,0.001196816
-1.24,0.2,0.001171034,0.00256925,1.19e-14,3125.679836,2.194001199,2.159033613e+11,8.030652917,0.001171034
-1.23,0.2,0.001145434,0.002550588,1.19e-14,3207.027753,2.22674375,2.143351261e+11,8.179806501,0.001145434
-1.22,0.2,0.001120024,0.002531176,1.19e-14,3290.506297,2.259930144,2.127038655e+11,8.328850567,0.001120024
-1.21,0.2,0.001094814,0.002511032,1.19e-14,3376.167901,2.293569501,2.110110924e+11,8.477665637,0.001094814
-1.2,0.2,0.001069806,0.002490172,1.185e-14,3464.062431,2.32768558,2.10141097e+11,8.626111271,0.001069806
-1.19,0.2,0.001045012,0.002468618,1.185e-14,3554.251382,2.362286749,2.083221941e+11,8.774088938,0.001045012
-1.18,0.2,0.001020436,0.002446386,1.185e-14,3646.786816,2.397392879,2.064460759e+11,8.921448212,0.001020436
-1.17,0.2,0.000996086,0.002423494,1.18e-14,3741.733575,2.433016828,2.053808475e+11,9.068068869,0.000996086
-1.16,0.2,0.000971968,0.002399964,1.18e-14,3839.157719,2.469180055,2.033867797e+11,9.213840317,0.000971968
-1.15,0.2,0.00094809,0.002375814,1.18e-14,3939.126317,2.50589501,2.013401695e+11,9.358631453,0.00094809
-1.14,0.2,0.000924454,0.002351066,1.175e-14,4041.716986,2.543194145,2.000907234e+11,9.502343387,0.000924454
-1.13,0.2,0.00090107,0.002325742,1.175e-14,4146.999521,2.58108915,1.979354894e+11,9.644850961,0.00090107
-1.12,0.2,0.000877942,0.002299858,1.175e-14,4255.065655,2.619601295,1.957325957e+11,9.786046788,0.000877942
-1.11,0.2,0.000855074,0.002273442,1.17e-14,4366.000036,2.658766376,1.943112821e+11,9.925847855,0.000855074
-1.1,0.2,0.000832474,0.00224651,1.17e-14,4479.897356,2.698594791,1.920094017e+11,10.06413421,0.000832474
-1.09,0.2,0.000810146,0.002219088,1.165e-14,4596.85575,2.739121097,1.904796567e+11,10.20082743,0.000810146
-1.08,0.2,0.000788094,0.002191196,1.165e-14,4716.990032,2.780373915,1.880854936e+11,10.33584969,0.000788094
-1.07,0.2,0.000766324,0.002162856,1.165e-14,4840.411629,2.822378002,1.856528755e+11,10.46911333,0.000766324
-1.06,0.2,0.000744838,0.00213409,1.16e-14,4967.24598,2.865173367,1.839732759e+11,10.60054997,0.000744838
-1.05,0.2,0.000723642,0.002104922,1.16e-14,5097.62409,2.908789153,1.814587931e+11,10.73010109,0.000723642
-1.04,0.2,0.000702742,0.002075376,1.155e-14,5231.69284,2.953254537,1.796862338e+11,10.85772976,0.000702742
-1.03,0.2,0.000682136,0.00204547,1.155e-14,5369.604945,2.998624908,1.770969697e+11,10.98336583,0.000682136
-1.02,0.2,0.000661832,0.00201523,1.15e-14,5511.525205,3.044926809,1.752373913e+11,11.10699094,0.000661832
-1.01,0.2,0.000641834,0.001984678,1.15e-14,5657.631805,3.092198294,1.725806957e+11,11.22857738,0.000641834
-1,0.2,0.00062214,0.001953834,1.145e-14,5808.11633,3.140505352,1.70640524e+11,11.34809516,0.00062214
-0.99,0.2,0.000602758,0.001922724,1.145e-14,5963.184255,3.189877198,1.679234934e+11,11.46555748,0.000602758
-0.98,0.2,0.000583686,0.001891366,1.14e-14,6123.058285,3.240382672,1.659092982e+11,11.58094426,0.000583686
-0.97,0.2,0.00056493,0.001859784,1.14e-14,6287.977025,3.292060963,1.631389474e+11,11.69427906,0.00056493
-0.96,0.2,0.000546492,0.001828,1.135e-14,6458.1986,3.344971198,1.610572687e+11,11.80558704,0.000546492
-0.95,0.2,0.000528372,0.001796034,1.135e-14,6634.000845,3.399184665,1.582408811e+11,11.91489107,0.000528372
-0.94,0.2,0.000510572,0.001763908,1.13e-14,6815.68294,3.454768377,1.560980531e+11,12.02223766,0.000510572
-0.93,0.2,0.000493094,0.001731644,1.125e-14,7003.56916,3.511792883,1.539239111e+11,12.12768851,0.000493094
-0.92,0.2,0.00047594,0.001699258,1.12e-14,7198.010355,3.570319788,1.517194643e+11,12.23127668,0.00047594
-0.91,0.2,0.000459108,0.001666774,1.12e-14,7399.38428,3.630461678,1.488191071e+11,12.33310133,0.000459108
-0.9,0.2,0.000442604,0.00163421,1.115e-14,7608.10007,3.692262158,1.465659193e+11,12.43323322,0.000442604
-0.89,0.2,0.000426424,0.001601584,1.11e-14,7824.601235,3.755848639,1.442868468e+11,12.53175614,0.000426424
-0.88,0.2,0.000410572,0.001568916,1.105e-14,8049.369035,3.82129322,1.419833484e+11,12.62878387,0.000410572
-0.87,0.2,0.000395046,0.001536222,1.1e-14,8282.92346,3.888716757,1.396565455e+11,12.72440924,0.000395046
